"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input.Control","ReadsCount.IP.Control","ReadsCount.input.Treated","ReadsCount.IP.Treated","ModLog2FC_control","ModLog2FC_treated","DiffModLog2FC","pvalue","padj"
"chr13",33109999,33110174,"peak_645",0.922366343880757,"-",33109999,33110174,0,1,"175","0","10443",45,334,134,161,3.67192050480373,3.32659612155687,-0.193970951226082,0.286853501853691,0.527642857335091
"chr9",131493391,131493516,"peak_646",6.28190829338083,"-",131493391,131493516,0,1,"125","0","10444",21,75,37,130,2.09101716184541,3.7740653289452,1.30952483182276,0.00131387161227657,0.012851599224796
"chr9",131492316,131492491,"peak_647",0.926232197354009,"-",131492316,131492491,0,1,"175","0","10444",14,141,24,187,2.78585072369161,3.38584849705387,0.171704298908206,0.285526183624108,0.526230875288856
"chr7",121019062,121036255,"peak_648",1.3014331685792,"-",121019062,121036255,0,1,"17193","0","10447",20,141,32,25,3.5926322720437,2.72389228261073,-0.216263864128759,0.181492230528574,0.405722954052587
"chr6",4131093,4135609,"peak_649",1.68637424794125,"-",4131093,4135609,0,1,"4516","0","10455",116,338,134,136,2.07025748787985,2.50855860531199,0.293061569816245,0.115866545711166,0.3107068066583
"chr17",79083777,79083902,"peak_650",1.32930735088302,"+",79083777,79083902,0,1,"125","0","10458",32,248,9,55,2.73214586568803,3.58937211464591,0.235536209740444,0.176132721518638,0.397959259356858
"chr17",79084077,79084227,"peak_651",1.68711186892084,"+",79084077,79084227,0,1,"150","0","10458",41,174,32,66,2.40587950000342,3.14015293002438,0.315076173347536,0.115747801135318,0.31054798911611
"chr4",1730074,1730474,"peak_652",1.24298825437518,"+",1730074,1730474,0,1,"400","0","10460",759,4465,490,1266,2.57578018158103,2.73098684451943,0.138597126183325,0.194874502975591,0.422496631926075
"chr2",112786294,112786569,"peak_653",1.07729939327999,"+",112786294,112786569,0,1,"275","0","10461",6,129,9,104,4.84461554215374,5.81508561119281,0.146029776598358,0.236720411869391,0.473915123782465
"chr1",244217190,244218765,"peak_654",0.231539458617326,"+",244217190,244218765,0,1,"1575","0","10472",361,6831,631,4268,4.39455791695537,4.43371659684979,0.029529293059985,0.720657089117312,0.851725554710216
"chr1",244220115,244220190,"peak_655",0,"+",244220115,244220190,0,1,"75","0","10472",11,80,30,27,3.46702985216565,2.48602298806818,-0.225177042614418,0.159103519550131,NA
"chr6",26545421,26545546,"peak_656",6.1289977473157,"+",26545421,26545546,0,1,"125","0","10473",170,410,227,222,1.85825952791982,2.56877077346606,0.607970336903281,0.00153076482656972,0.0142885393341407
"chr6",26545621,26545921,"peak_657",15.0074901627695,"+",26545621,26545921,0,1,"300","0","10473",132,645,195,465,2.92107299154803,3.94266435605688,0.947261041685851,1.14528907106605e-06,3.03595479985868e-05
"chr6",26545996,26546246,"peak_658",13.5432170508695,"+",26545996,26546246,0,1,"250","0","10473",54,575,186,210,3.79719654503877,2.39553319319213,-1.27717182946971,3.64364964360505e-06,8.37694048394697e-05
"chr3",9833165,9833983,"peak_659",14.4696977086355,"-",9833165,9833983,0,1,"818","0","10474",170,432,202,363,1.5552398757051,2.7011308113791,1.0554735322576,1.75725789717608e-06,4.40744560907473e-05
"chr6",25966836,25967036,"peak_660",0.185282313224341,"+",25966836,25967036,0,1,"200","0","10475",47,269,82,161,2.62111520470928,2.51468478942712,-0.0538233007396529,0.769610325878509,0.879476958972119
"chr6",25983577,25983952,"peak_661",0.0370123753199458,"+",25983577,25983952,0,1,"375","0","10475",43,378,110,292,3.42792129180874,3.44799770423107,0.0127099854984182,0.950259281062898,0.974671270205332
"chr22",41166463,41166713,"peak_662",0.152321418535983,"-",41166463,41166713,0,1,"250","0","10478",18,239,29,96,4.4339579612576,4.55960458584839,0.039218279807299,0.805295393406473,0.899801440381159
"chrX",135129023,135129123,"peak_663",0,"+",135129023,135129123,0,1,"100","0","10479",12,62,27,24,3.15364726191565,2.91398726945919,-0.0431151438189003,0.741948393376436,NA
"chr17",46803826,46804026,"peak_664",0.137627751431056,"-",46803826,46804026,0,1,"200","0","10481",6,116,7,55,4.41558474398242,4.61244478763548,0.0251549038164733,0.824705403539425,0.909012632400252
"chr11",62559622,62559722,"peak_665",2.40661002387209,"-",62559622,62559722,0,1,"100","0","10482",53,137,65,68,2.07195827930885,2.89564949652312,0.441655288953496,0.0532632285283291,0.188598482913083
"chr6",17421893,17426831,"peak_666",1.6908791090885,"+",17421893,17426831,0,1,"4938","0","10486",62,190,42,50,2.23226015977935,2.90728011026009,0.319021619371815,0.115147133983411,0.309738127925236
"chr9",35736933,35737005,"peak_667",0.542212386417632,"+",35736933,35737005,0,1,"72","0","10488",21,85,32,43,2.59801070311671,3.01911977573276,0.110907769838563,0.46679025067667,0.686717014195862
"chr1",46751111,46751511,"peak_668",0.453310030585518,"-",46751111,46751511,0,1,"400","0","10489",362,1782,517,1019,2.13832187365717,2.05130311332364,-0.0745615439537936,0.526675463154545,0.730365219239651
"chr3",33187964,33188164,"peak_669",0.232438852278978,"+",33187964,33188164,0,1,"200","0","10491",10,74,30,69,3.37144717320821,3.60449125312207,0.0503573846502871,0.719242889313757,0.851194744098813
"chr6",86324452,86324502,"peak_670",0.787171643628506,"-",86324452,86324502,0,1,"50","0","10492",38,196,32,30,2.86524984642738,2.33713143340889,-0.15562869779603,0.340328953387379,0.579479028740673
"chr6",86322351,86322526,"peak_671",0.983443706145878,"-",86322351,86322526,0,1,"175","0","10492",199,729,179,147,2.61900632953833,2.88454365304518,0.184719120037115,0.266856511673137,0.505771024858913
"chrX",130037051,130037101,"peak_672",0,"-",130037051,130037101,0,1,"50","0","10495",9,65,11,65,3.02976173962004,4.317082136542,0.247871052009085,0.0939237362759442,NA
"chr19",11032561,11032611,"peak_673",4.63887636294134,"+",11032561,11032611,0,1,"50","0","10498",150,512,86,226,1.41126183760228,2.15164046189585,0.59377796024013,0.00597813399791024,0.0401383086835468
"chr8",71060617,71069004,"peak_674",22.8351890020854,"-",71060617,71069004,0,1,"8387","0","10499",151,2384,396,2542,4.73712657029443,5.64911644056996,0.873876600285278,2.82368173421401e-09,1.33635903343143e-07
"chr8",71025141,71025266,"peak_675",1.70496812891717,"-",71025141,71025266,0,1,"125","0","10499",11,87,47,40,3.73933244288482,2.73796581577798,-0.293397048565756,0.113214703477527,0.306728020275027
"chr19",33791839,33792414,"peak_676",1.28055923631144,"-",33791839,33792414,0,1,"575","0","1050",41,2038,9,403,4.9972043599529,5.72165387403211,0.255771313181602,0.186109737100932,0.411635914009592
"chr19",4543349,4543599,"peak_677",0.727629160947205,"-",4543349,4543599,0,1,"250","0","10501",16,285,6,102,3.41215579064436,4.09122879316815,0.137157325328014,0.366606565347935,0.603895504744879
"chr9",91992363,91992588,"peak_678",0.811366044025112,"-",91992363,91992588,0,1,"225","0","10507",26,227,10,50,3.25421289536226,3.92601842520887,0.142958948575763,0.330792656006347,0.569842036323434
"chr15",90771812,90772012,"peak_679",0.713475548815302,"+",90771812,90772012,0,1,"200","0","10509",118,694,60,238,1.87667927796449,2.13706024099803,0.154486740746711,0.373565635659196,0.609849200263422
"chr15",90772037,90772287,"peak_680",0.30728969501366,"+",90772037,90772287,0,1,"250","0","10509",85,615,52,169,2.81955882473165,2.97105547969841,0.0803339049923356,0.639729730203798,0.808158573234016
"chr15",90772312,90772887,"peak_681",12.8494971299469,"+",90772312,90772887,0,1,"575","0","10509",133,2509,84,1213,4.31358499801615,5.323876640483,0.924162372363353,6.31237947756074e-06,0.000135492711706403
"chr20",48808619,48808819,"peak_682",20.5405145930392,"+",48808619,48808819,0,1,"200","0","1051",70,520,47,564,2.52720800286774,4.33252468838741,1.69395456987782,1.59064924058799e-08,6.55675537772065e-07
"chr20",48808919,48809169,"peak_683",1.00036892501811,"+",48808919,48809169,0,1,"250","0","1051",51,515,177,357,3.91191632396932,3.58870316161569,-0.202212512760247,0.262301499654803,0.49987215667863
"chr7",80374103,80374553,"peak_684",14.9201331283833,"-",80374103,80374553,0,1,"450","0","10512",175,1879,112,439,4.13740904427883,5.15336637215342,0.94145616957677,1.22010493299216e-06,3.22546541141416e-05
"chr17",58524944,58525069,"peak_685",0.454601577352501,"-",58524944,58525069,0,1,"125","0","10513",54,190,94,109,2.20950532121239,2.45273537399094,0.110279785397085,0.525660155662555,0.729711665508386
"chr17",4442290,4442390,"peak_686",0.305935183899084,"-",4442290,4442390,0,1,"100","0","10514",37,218,18,41,2.76041673742543,3.01596471976657,0.0711891653721469,0.640709748347001,0.808917689869381
"chr15",90777307,90808983,"peak_687",1.57753470276494,"-",90777307,90808983,0,1,"31676","0","10519",42,228,47,134,2.63705937333099,3.33522147649065,0.29466360838574,0.131680137164384,0.335053944602374
"chr8",48649575,48649825,"peak_688",358.465661922343,"-",48649575,48649825,0,1,"250","0","1052",412,11298,1986,63355,4.97697302487806,6.82077706127628,1.83696036721484,3.81367192998344e-112,1.23334150215664e-108
"chr19",58131788,58131838,"peak_689",0,"+",58131788,58131838,0,1,"50","0","10520,7693",1,40,10,24,5.61822527989863,3.51143248086258,-0.144285526862449,0.12849082036969,NA
"chr19",58132788,58132963,"peak_690",0,"+",58132788,58132963,0,1,"175","0","10520,7693",4,80,8,18,4.70707768047494,3.39200210003031,-0.143675704193264,0.204729584847179,NA
"chr19",58152347,58152722,"peak_691",0.252408460449972,"+",58152347,58152722,0,1,"375","0","10520,7693",10,135,30,129,4.19506098802017,4.42731502340584,0.0596338869932052,0.694980394578858,0.839493779121672
"chr19",58153947,58154047,"peak_692",0,"+",58153947,58154047,0,1,"100","0","10520,7693",2,44,8,24,5.02847879066689,4.14860715837712,-0.0626352386862107,0.492613272534298,NA
"chr22",38882242,38883974,"peak_693",0.474615428188366,"-",38882242,38883974,0,1,"1732","0","10521",397,1469,669,790,2.17372505171103,2.26844914253911,0.0808138193627387,0.509146220506046,0.719658600138353
"chr22",38881867,38881917,"peak_694",16.5516652401998,"-",38881867,38881917,0,1,"50","0","10521",133,241,148,162,1.58129028446555,3.0153884145011,1.32867306666406,3.36915244672507e-07,1.04100372732887e-05
"chr11",695186,695436,"peak_695",1.24592088718799,"-",695186,695436,0,1,"250","0","10522",6,134,3,134,3.47381458086931,4.8807955572482,0.145066490557684,0.194218021255763,0.421638675816382
"chr11",644224,644524,"peak_696",7.69865783989797,"-",644224,644524,0,1,"300","0","10522",70,803,85,813,3.29616608330284,4.23251630894254,0.809249502992348,0.000389476671911501,0.00481363397565017
"chr19",16686622,16688222,"peak_697",1.36206112127719,"-",16686622,16688222,0,1,"1600","0","10523,125972,79939,9441",207,3562,173,1906,3.46289858422798,3.68994300634281,0.188206739052022,0.169452105316867,0.389026106432618
"chr19",16663730,16664580,"peak_698",0.429489459136626,"-",16663730,16664580,0,1,"850","0","10523,125972,79939,9441",373,7392,359,2572,4.38338700141878,4.30884046950081,-0.0667729018394997,0.543912845833163,0.742524503368013
"chr19",16629621,16629971,"peak_699",2.52072779694053,"-",16629621,16629971,0,1,"350","0","10523,125972,79939,9441",230,1317,143,499,2.14956367095226,2.54636412867596,0.320129171940552,0.0473444916573572,0.174255029612928
"chr19",16629171,16629546,"peak_700",2.35362655177881,"-",16629171,16629546,0,1,"375","0","10523,125972,79939,9441",156,1447,90,410,3.34640008279533,3.80065007493146,0.342507288882416,0.0564253483826969,0.195653584706549
"chr19",16628771,16628996,"peak_701",8.67988157166958,"-",16628771,16628996,0,1,"225","0","10523,125972,79939,9441",130,535,77,171,2.57495413775098,3.65049324997423,0.936365118497894,0.00017529699914708,0.0024383457546767
"chr11",65486699,65486874,"peak_702",0.196082263984665,"+",65486699,65486874,0,1,"175","0","10524",103,537,98,295,1.74417804685061,1.82666925857051,0.0504732110045166,0.759551865021842,0.872917815025102
"chr11",65486899,65486999,"peak_703",0.640742508659705,"+",65486899,65486999,0,1,"100","0","10524",56,208,55,96,1.982076731396,2.30262738811464,0.145620263716877,0.408152668493151,0.641382764774952
"chr12",30783364,30783539,"peak_704",0.545047401128554,"-",30783364,30783539,0,1,"175","0","10526",19,98,42,51,3.06505926879211,3.46945987395778,0.114309636973951,0.46355293904669,0.685368883668239
"chr11",9462114,9462189,"peak_705",0.425870072594569,"+",9462114,9462189,0,1,"75","0","10527",101,237,109,58,1.99450456719965,2.22931436744654,0.10317885139756,0.546476014308876,0.744389663415442
"chr10",3179965,3180090,"peak_706",3.88170455837712,"-",3179965,3180090,0,1,"125","0","10531",42,137,59,87,2.47002678666971,3.55714559985453,0.725362608327094,0.0120959843375276,0.0678407270514649
"chr3",11340252,11340302,"peak_707",1.03283787352936,"+",11340252,11340302,0,1,"50","0","10533",20,116,47,38,3.28570481490118,2.63929417146151,-0.193860267866298,0.250872404226554,0.48874780437872
"chr12",6948625,6949018,"peak_708",0.0686934761140707,"+",6948625,6949018,0,1,"393","0","10536,27239",90,1640,52,446,3.83071298584095,3.86264962964305,0.0195749355755979,0.910946381485852,0.953501110494739
"chr19",33870457,33870907,"peak_709",3.32637442329869,"+",33870457,33870907,0,1,"450","0","1054",144,1562,124,452,4.07238396165674,4.554716934994,0.390888504049201,0.0208077575585623,0.099692278436134
"chr9",100777733,100777858,"peak_710",4.97493788718596,"+",100777733,100777858,0,1,"125","0","10541",582,2344,299,429,2.47412437800879,2.88980829525627,0.372702169664482,0.00435897963555245,0.031797609341451
"chr1",110948942,110950223,"peak_711",0.0699202675791953,"-",110948942,110950223,0,1,"1281","0","10542",90,256,137,104,2.01323101127834,2.04799151575036,0.0188892701670383,0.909779309039653,0.95269064827876
"chr3",69153836,69153886,"peak_712",1.03005125119198,"+",69153836,69153886,0,1,"50","0","10550",28,228,174,485,3.52292312807197,3.90874457098942,0.208718096927129,0.251660282740343,0.489692752335902
"chr9",139567969,139568044,"peak_713",0.0214216756571046,"-",139567969,139568044,0,1,"75","0","10555",85,542,70,292,1.81991833670812,1.80909835088719,-0.00595055699118778,0.97084087958413,0.985261319427325
"chr9",139567594,139567894,"peak_714",0.687944877452056,"-",139567594,139567894,0,1,"300","0","10555",145,1018,104,487,2.09809813362813,2.29940901438455,0.139538986518086,0.385223118655403,0.620737462470953
"chr10",15145847,15146247,"peak_715",2.76100570182837,"+",15145847,15146247,0,1,"400","0","10557",77,675,131,405,3.72910621959843,4.24601686759155,0.390048361334737,0.0374269950373356,0.147521209881624
"chr9",94794444,94794669,"peak_716",0.158247821011881,"-",94794444,94794669,0,1,"225","0","10558",90,378,132,115,2.81318873378041,2.7343959445974,-0.0409078681053961,0.799215899354211,0.896112755292722
"chr5",159841444,159842271,"peak_717",0.0866790858894854,"-",159841444,159842271,0,1,"827","0","10569",36,163,78,79,2.94304439493328,3.0062255967631,0.0247366962411149,0.881218773833537,0.941687910974004
"chr2",73462753,73466825,"peak_718",3.12265150472794,"+",73462753,73466825,0,1,"4072","0","10574",123,485,302,225,2.42479712677421,1.90947783092723,-0.405810236345003,0.0257150093816844,0.114812250815049
"chr12",69979739,69981368,"peak_719",1.06115236704139,"+",69979739,69981368,0,1,"1629","0","10576",242,999,235,263,2.74106697864183,2.98134813941863,0.181976064506001,0.241718899048336,0.479249101741194
"chr10",123848198,123872623,"peak_720",0,"+",123848198,123872623,0,1,"24425","0","10579",5,19,22,70,2.19165984913569,3.65667654795509,0.19484624665254,0.0935693637626244,NA
"chr10",123970630,123971105,"peak_721",0.126020818637301,"+",123970630,123971105,0,1,"475","0","10579",46,1025,316,2506,4.58860976787089,4.53958464489136,-0.0315391389055601,0.839095192965076,0.916355421223229
"chr2",27016776,27016851,"peak_722",0.542345129179101,"+",27016776,27016851,0,1,"75","0","1058",64,189,54,42,2.3253993867881,2.63074326163309,0.124771082247785,0.466528670124532,0.686653832084133
"chr20",3766597,3766722,"peak_723",6.22776884404551,"-",3766597,3766722,0,1,"125","0","1059",79,1186,42,310,2.47313911173407,1.43906166071207,-0.862367885896406,0.00139041568135227,0.0133430395059147
"chr20",3765972,3766572,"peak_724",1.05018574256918,"-",3765972,3766572,0,1,"600","0","1059",340,4373,170,1356,2.76037572128082,2.57868079920505,-0.150690809184635,0.244887390222614,0.482905987792643
"chr20",3765022,3765722,"peak_725",22.6625252325156,"-",3765022,3765722,0,1,"700","0","1059",457,5738,450,1530,3.33465179768742,2.59426893159876,-0.708914109044947,3.2137286367382e-09,1.50626063930599e-07
"chr14",77924522,77926068,"peak_726",0.378052218138531,"+",77924522,77926068,0,1,"1546","0","10598",295,1046,310,340,2.00573963080822,1.8996179839518,-0.0803962628029646,0.582498756241842,0.769475758512505
"chr14",77935628,77935778,"peak_727",13.6783204985484,"+",77935628,77935778,0,1,"150","0","10598",253,1009,144,365,2.17672004892378,3.11254898589085,0.864301996068003,3.26288724380973e-06,7.62808000950409e-05
"chr4",68379898,68380148,"peak_728",0.877526178905275,"-",68379898,68380148,0,1,"250","0","1060",23,120,31,46,3.14404565659426,3.72223646284381,0.165608965976211,0.302388863719929,0.544299954695871
"chr21",30419441,30419491,"peak_729",0,"+",30419441,30419491,0,1,"50","0","10600",4,45,5,14,4.24730257939283,4.643907981274,0.0297740553387847,0.73668224369274,NA
"chr2",37873474,37873799,"peak_730",2.41462269671674,"-",37873474,37873799,0,1,"325","0","10602",347,1747,254,304,2.6090922950448,2.26826692610969,-0.283849651104412,0.0526975860021943,0.187553917605755
